ebay_id,ebay_title,price,tfidf_score
v1|127948637390|0,ICP HELLS PIT VINYL LP Hip Hop Michigan  Insane Clown Posse ,59.99,0.3728
v1|800248495181|0,KOOL & THE GANG Spirit Of The Boogie DE-LITE LP VG+ unipak i,8.50,0.7778
v1|236906518118|0,Genesis - Three Sides Live 2LPs Vinyl (Atlantic SD 2-2000) VG+/VG,4.99,0.4143
v1|336661884016|0,John Coltrane Pharaoh Sanders Live in Seattle Vinyl 2xLP 1971 Jazz Vinyl,4.99,0.3906
v1|236900085389|0,"78 RPM Patrick Gaffney, Okeh 21023 ""Jim Haley's Favorite (reel)"", E Irish HEAR",75.00,0.4116
v1|377305364838|0,John Martyn LP London Conversation MINT Island U.K.,50.00,0.4274
v1|336663376617|0,BLUES LEADBELLY VOLUME 2 STINSON SLP #19 VG++/VG+ 10 inch LP,19.99,0.2718
v1|188485950183|0,GARY BURTON - Something's Coming - RCA Mono LPM-2880 LP Vinyl Record - EX,3.58,0.3822
v1|206380187945|0,Elvis Presley - RCA Victor LP - Elvis' Christmas Album - LPM-1951 WHITE TOP,2.99,0.4220
v1|366505877861|0,NEW HORIZONS Something New COLUMBIA LP VG+ i,8.00,0.3656
v1|366505876985|0,BOBBY MOORE & THE RHYTHM ACES Searching For My Love CHECKER LP mono i,8.00,0.2441
v1|257594825894|0,Stella Parton - LOVE YA- ELEKTRA -(6E-191)-1979 Elecktra LP /CV-VG+,3.23,0.4324
v1|366505878886|0,O'JAYS Survival PHILADELPHIA INTERNATIONAL LP VG++/VG+ wlp i,8.00,0.6005
v1|298462211639|0,J. Geils Band Sanctuary LP EMI SO-17006 1978,3.00,0.3174
v1|236906511346|0,"Tom Petty & the Heartbreakers Damn the Torpedoes 12"" Black Vinyl LP MCA-5105",6.50,0.5034
v1|318508875470|0,BEN E. KING Stand By Me - The Best Of... ATLANTIC LP VG+ club edition SHRINK i,8.00,0.3231
v1|227407767325|0,The Dickies Stukas Over Disneyland LP Punk PVC Records,19.99,0.4103
v1|318508875212|0,ALICIA KEYS Girl On Fire RCA 2XLP VG+ with lyric sheet insert SHRINK i,9.00,0.2494
v1|800263130745|0,SEQUENCE The Sequence Party SUGAR HILL LP i,8.00,0.3245
v1|377303245471|0,"Vintage In Barn Blues, Columbia 15038 D Charlie Poole NC Ramblers 78 rpm Record ",39.95,0.2176
v1|206376992353|0,Grupo Afro-Cubano - Afro-Frenetic Tambores De Cuba LP - Panart DG VG+,10.50,0.2576
v1|336662852079|0,LEINSDORF / CABALLE / STRAUSS salome ( classical ) 2lp box rca,5.00,0.4723
v1|800263141315|0,JODY WATLEY Self Titled MCA-5898 LP SEALED i,9.50,0.6381
v1|278138417387|0,CHRIS CONNOR LP Alone Together LOB LDC-1015 Direct Cutting Record Audiophile,11.99,0.4423
v1|318505571174|0,Carlos Kleiber Beethoven Symphonie Nr.5 Vinyl LP 1975,39.99,0.3480
v1|227408751073|0,"BOOT LARRY TERRY ON TESTA  LABEL 45 RPM  7"" RECORD",5.99,0.3186
v1|278138065162|0,The Beatles’ Second Album Vinyl LP 1964 Mono Capital T-2080,3.99,0.4037
v1|800248493617|0,CHAKA KHAN The Woman I Am WARNER BROS LP germany i,8.00,0.5952
v1|117275988899|0,Berliner Gramophone Hearts And Flowers Mr. C. de Arth. Record 4804,100.00,0.2875
v1|327238624521|0,Blink 182 The Mark Tom and Travis Show vinyl FIRST PRESSING Hot Topic Blue/Green,45.00,0.3312
v1|236906381704|0,COUNTRY CARTER FAMILY Bury Me Under The Weeping Willow AUREGAL ZONOPHONE 22654 E,9.99,0.3223
v1|318520887332|0,GRACE SLICK PAUL KANTNER SUNFIGHTER US original vinyl LP,3.00,0.2955
v1|147405866920|0,"John Coltrane Coltrane's Sound Atlantic 12"" Black Vinyl LP Ltd Ed 180g SD1419",79.99,0.7897
v1|318511729043|0,U-Roy - Dread In A Babylon LP - Virgin OG Press SEALED,51.00,0.3185
v1|227408748772|0,CHUBBY JACKSON'S BIG BAND LP Chubby's Back Argo 614 DG Mono,11.99,0.4135
v1|206376992346|0,Carlos Embale - Soneros Mayores LP - Areito Cuba VG+,8.00,0.6228
v1|366511318356|0,PEARLS BEFORE SWINE THESE THINGS TOO LP WHITE LABEL PROMO REPRISE LABEL 1969,4.25,0.4768
v1|318520794151|0,UBIQUITY Starbooty ELEKTRA LP VG+ i,8.00,0.7176
v1|407036861010|0,Val Stoecklein Grey Life LP Loner/Outsider Folk,5.00,0.3049
v1|287432150377|0,Apocalypse Now (Original Motion Picture Soundtrack)  LP Elektra – DP-90001,12.00,0.6631
v1|227412311195|0,The Beatles A Hard Day’s Night Japan Red Vinyl LP OP-8147 Odeon YEX-126-21 VG+,30.00,0.3691
v1|158035656899|0,Jimmy James & The Vagabonds - Come To Me Softly Vinyl LP Record Album,1.49,0.2596
v1|318520775939|0,DIANA ROSS Diana MOTOWN LP VG+ gatefold i,10.50,0.4494
v1|278138489988|0,"Dr. Demento 2 LP #85-26 Radio Show w/Cue Sheets-Meat Puppets, Weird Al, Prima, +",48.00,0.2303
v1|318511729015|0,Mbilia Bel - Boya Ye LP - Genidia/Stern's France VG+,8.00,0.2949
v1|318520794807|0,VANITY Wild Animal MOTOWN LP VG+ SHRINK i,8.00,0.3334
v1|366511282750|0,TIME Pandemonium PAISLEY PARK LP VG+ i,8.00,0.4889
v1|206376992349|0,Cimarons - Maka LP - Polydor UK VG++,12.50,1.0000
v1|117275086939|0,MINA incontro  PDU Pld.  5007 orig 1983  Italy pop jazz  1969,8.00,0.3016
v1|366511281873|0,GARY TAYLOR G.T. A&M SP-4976 LP VG+ i,8.00,0.2724
v1|188575858474|0,"THE GUESS WHO on   LP  "" AMERICAN WOMAN "" rock hard rock",10.50,0.2864
v1|198461451336|0,JOHN LENNON Dbl LP Imagine Expanded 1971 Apple poster White Color vinyl,20.50,0.3581
v1|377304792824|0,George Torres and The Twisters Let's Do The Twist LP Seeco (1962) vg,5.00,0.2438
v1|127948505670|0,Freddie Roach - Brown Sugar Vinyl Me Please (VMP),13.99,0.3049
v1|318511729035|0,Tito Puente - Puente In Percussion LP - Tico OG Press Mono DG,11.50,0.9268
v1|206376992342|0,Burning Spear - Rocking Time LP - Studio One SEALED,114.50,0.5279
v1|800263131814|0,SIDE EFFECT What You Need FANTASY LP VG+ gatefold i,8.00,0.3906
v1|307032029482|0,"PRIVATE 1965 MN Surf Rock 45 - THE FOUR WHEELS ""Cold 45"" SOMA RECORDS #1428",8.50,0.2999
v1|206376992412|0,V/A - Haiti: Ki Sa Pou-N Fe? LP - Paredon VG++,9.50,0.4107
v1|206376992359|0,Heptones - King Of My Town LP - Jackal UK VG++,10.50,0.4475
v1|377304698699|0,Viennese Piano Extravaganza *LP SLEEVE ONLY* NM RCA Victor CSC-307 Earl Wild,5.00,0.3790
v1|137465806805|0,"JAZZ-FUNK DOUBLE LP 'CLASSIC JAZZ-FUNK VOL.5"" COMPILATION ( MASTERCUTS 1994)",15.00,0.4716
v1|257593584423|0,THE DOORS-1ST LP ON ELEKTRA- CLASSIC ROCK,9.99,0.3869
v1|318508907795|0,GWEN MCCRAE Self Titled ATLANTIC SD-19308 LP i,8.00,0.6359
v1|267713090921|0,"BILL BRUFORD - THE BRUFORD TAPES, vinyl LP EG/Polydor Records BRUBOOT 28 - VG+!",9.99,0.4241
v1|318511729033|0,Steel Pulse - Earth Crisis LP - Elektra,8.00,0.3277
v1|800263141552|0,WAH WAH WATSON Elementary COLUMBIA LP VG+ wlp i,8.00,0.6046
v1|318511729042|0,Tradition feat. Paul Thompson - Spirit Of Ecstacy LP - Solid Groove UK OG Press,8.00,0.2574
v1|398120622828|0,"Taj Mahal The Natch'l Blues Columbia Stereo 12"" 33RPM Black Vinyl LP [Tested]",6.35,0.5330
v1|188587194488|0,"Oi! Ain't Dead 2 - V/A OOP 2014 – The Templars, Perkele, Runnin Riot, Oi",15.00,0.3593
v1|188586703021|0,Wayne Shorter ‎– The All Seeing Eye LP 1967 Keystone Labels Blue Note BLP 84219,79.99,0.9110
v1|366505881514|0,OSIBISA Heads DECCA LP VG+ gatefold i,8.00,0.3824
v1|158044995366|0,Thank God It's Friday- Original Soundtrack-Vinyl 3LP -1978 Casablanca- EX,0.99,0.2981
v1|257559645480|0,Victor 35822 GEORGE GERSHWIN w Paul Whiteman Or RHAPSODY IN BLUE Jazz 78 rpm EE+,30.00,0.3049
v1|377305293477|0,"Elvis Presley Moody Blue RCA Victor 1977 12"" Blue Vinyl LP 33RPM AFL1-2428",3.25,0.6170
v1|800260021015|0,SISTER ACT LP Original Movie Soundtrack various artists 1992 Hollywood Red vinyl,22.50,0.2607
v1|800263133464|0,SLY & THE FAMILY STONE Small Talk EPIC PE-32930 LP SEALED i,8.00,0.3570
v1|800251934943|0,Augustus Pablo - Dubbing In A Africa LP - Abraham Canada VG+,21.50,0.3636
v1|206380156774|0,ROLLING STONES EXILE ON MAIN STREET WITH UNCUT CARDS ROLLING STONES COC-2-2900,44.00,0.7237
v1|358733578195|0,"RCA LP Record, The Hues Corporation, Freedom For The Stallion L8ve A Lie ,VG ",1.00,0.3528
v1|227408947737|0,ESTHER PHILLIPS LP And I Love Him! Atlantic 8102 Mono Exc.,11.99,0.3222
v1|398129364563|0,"Big Star's 3rd: Sister Lovers 12"" Vinyl LP",54.00,0.2559
v1|800248494404|0,GLADYS KNIGHT & THE PIPS The Best Of... BUDDAH LP SEALED i,8.00,0.5847
v1|800263137492|0,SURFACE Self Titled COLUMBIA BFC-40374 LP VG+ i,8.00,0.2483
v1|366511326480|0,DAVID ALLAN COE GREATEST HITS LP COLUMBIA LABEL 1978 VG+,8.49,0.3282
v1|158039363073|0,AC/DC High Voltage & Powerage Lp  Covers Little Rough. No Scratches Or Scuffs!!,10.00,0.3431
v1|366510956699|0,Lot Of 9 Vintage Vinyl Michael Jackson,50.00,0.2765
v1|358733467147|0,"RCA LP Record, Family Library of Great Music ,# 3,Mozart VG ",1.00,0.2309
v1|318520775335|0,MINNIE RIPERTON Adventures In Paradise EPIC LP VG+ SHRINK i,15.50,0.4034
v1|800248531118|0,MELBA MOORE The Other Side Of The Rainbow CAPITOL LP VG+ i,8.00,0.4365
v1|366511292712|0,PRINCE The Rainbow Children NPG/LEGACY 19075918041 2XLP europe reissue SEALED ia,64.00,0.2866
v1|227410850050|0,1977 ORIGINAL OHIO PLAYERS ANGEL VINYL LP RECORD SEXY GATEFOLD,9.99,0.3389
v1|168501996669|0,CARAVAN CUNNING STUNTS LP 1975,9.99,0.4592
v1|358663972072|0,American Record Co. ARTHUR COLLINS -   ANY RAGS  -   1905 78 rpm E Ragtime Song,30.00,0.3455
v1|398120999409|0,"Chet Atkins The Guitar Genius RCA Camden Mono 12"" Black Vinyl LP [Tested]",2.00,0.4706
v1|366511220871|0,Vintage 70’s VOCAL AOR NEW WAVE ROCK Vinyl LP Mixed LOT of 9 Les Dudek Promo VA,14.99,0.1664
v1|318511729038|0,Toots & The Maytals - Best Of LP - Trojan UK,8.00,0.5834
v1|800248516954|0,MAMMATAPEE Self Titled WHITFIELD WHK-3171 LP VG+ i,8.00,0.4867
v1|358664065750|0,Melotone 6-10-53 Elvin Bigger 4 Virginians IM GOIN HOME  Country 78 rpm E  1936,20.00,0.2622
v1|358725357671|0,"TWICE CHAEYEONG ""Lil Fantasy"" Vol. 1 Avocado Pit Vinyl LP BRAND NEW SEALED! KPOP",9.99,0.3283
v1|336663461548|0,"The Go-Go's Vacation 12"" Black Vinyl LP I.R.S. SP-70031 1982",4.27,0.5075
v1|800264313131|0,PAUL McCARTNEY and WINGS LP At the Speed of Sound 1976 Capitol  vinyl,8.00,0.4488
v1|800248538899|0,OSIBISA Welcome Home ISLAND LP VG+ gatefold i,8.00,0.3994
v1|366511277303|0,MARLENA SHAW Let Me In Your Life SOUTH BAY LP VG++ i,8.00,0.2429
v1|318520151307|0,Jimi Hendrix Experience Are You Experienced LP RS 6261 Reprise 1st Press 1968/9,15.00,0.6333
v1|366505872150|0,MANDRILL Getting In The Mood ARISTA LP i,8.00,0.4358
v1|147405802584|0,"Jerry Lee Lewis The Greatest Live Show On Earth Smash MGS-27056 12"" LP Mono",2.54,0.3534
v1|398120532289|0,"Tchaikovsky Symphony No. 1 ""Winter Dreams"" LP M- RCA Red Seal ARL1-3063 Ormandy",6.00,0.3595
v1|257559650944|0,"Victor 35874 Piedmont Log Rollers POOR LITTLE JOE rare 12"" 1927 Country 78rpm E-",200.00,0.2998
v1|800263131508|0,SIDE EFFECT All Aboard ELEKTRA LP i,8.00,0.5912
v1|198461484300|0,TAYLOR HAWKINS and The Coattail Riders LP Get The Money 2019 Shanabelle  vinyl,15.00,0.4415
v1|336662905190|0,"Hardwired... to Self-Destruct by Metallica Deluxe 3 LP, CD, boxset vinyl album ",11.50,0.4170
v1|318511729018|0,Paulinho Da Costa - Agora LP - Pablo VG+,8.00,0.2831
v1|298465078300|0,"Bugs Henderson  - Dance 'Till The Moon Go Down/Stabbed In The Back -  US 7""",9.99,0.2800
v1|398118202798|0,12LP Box BRUCKNER 10 Symphonies BARENBOIM Chicago SO DGG 2740 253 1973-1981,60.00,0.3070
v1|206376992374|0,Junior Murvin - Police & Thieves LP - Mango OG Press,17.00,0.3854
v1|278137769177|0,"COUNTRY HANK WILLIAMS"" MEMORIAL ALBUM"" 2  45 RPM EP   7"" RECORD & SLEEVE SET",9.38,0.3738
v1|366511208633|0,Sealed Vinyl 5 LP Lot Mystic Mood Orchestra Accordion Classical Oistrakh Bartok,0.99,0.2309
v1|800251934972|0,Candido Y Su Movimiento - Palos De Fuego LP - Ghetto,22.50,0.3842
v1|407036814885|0,Universe Self-Titled LP PBR International,6.50,0.2895
v1|336670454966|0,Pink Floyd The Wall LP Vinyl Record 1st US 1979 Pressing 36183 Near Mint,79.99,0.6801
v1|318508908485|0,METERS Cabbage Alley REPRISE LP VG+ green wax 2012 reissue SHRINK i,10.00,0.4105
v1|366511292672|0,PRINCE MPLSound BECAUSE LP VG+ SHRINK ia,62.00,0.5947
v1|366511271043|0,RENE & ANGELA Street Called Desire MERCURY LP VG+ i,8.00,0.4811
v1|147405556161|0,"Dave Mason Let It Flow Columbia Rock 12"" 33 RPM Black Vinyl LP Cardboard Sleeve",4.00,0.2863
v1|800251935081|0,Zap Pow - Revolution LP - Trojan UK,8.00,0.8251
v1|267712825752|0,VA K-TEL POWER HOUSE LP STYX ROXY MUSIC HALL & OATES CHAKA KHAN LINDA RONSTADT,3.99,0.5005
v1|366511277626|0,"JOE SIMON Happy Birthday, Baby SPRING SP-1-6724 LP SEALED i",8.00,0.2655
v1|158039443386|0,FRANK LUTHER Macaroni The Little Pony RARE 1961 12” Vinyl Children’s Album LP,8.00,0.3197
v1|158030637135|0,"THE CASUALTIES Rare Punk 7"" 45 vinyl A FUCKIN' WAY OF LIFE Oi! Record EB001",30.00,0.6053
v1|377304703487|0,1980's Pop Rock LP  Bananarama Deep Sea Skiving,3.00,0.3007
v1|800263140725|0,WAR Love Is All Around ABC ABCD-988 LP matte cover SEALED i,8.00,0.6065
v1|307033309190|0,"Neil Young Comes a Time Black Vinyl LP 12""",6.00,0.4166
v1|298464943855|0,Grace Jones “Warm Leatherette” LP/Island Records ILPS 9592   1980,10.00,0.9108
v1|307032048249|0,"PRIVATE 1964 MN PROMO Rock 45 - THE CORVETS ""You Don't Want Me"" SOMA #1425",8.50,0.3394
v1|307016848775|0,Hot jazz Duke Ellington Cotton Club Victor 38036 Sat nite Function/High life E,39.00,0.3185
v1|800259532986|0,The Moody Blues – On The Threshold Of A Dream LP Record 1969 Deram Psychedelic,4.00,0.2879
v1|800263148748|0,BOBBY WOMACK The Poet BEVERLY GLEN LP VG+ i,8.00,0.3791
v1|298463475325|0,The Stooges 1969 1st Pressing EKS-74051 Elektra Red Label No Name Vinyl LP Rare,499.99,0.4151
v1|336663379873|0,The Kinks Greatest Hits Marble Arch MALS 1403 In VG+ 1971,4.99,0.3160
v1|336663391734|0,John Prine- self titled- Atlantic  SD 19156 VG+/VG,10.51,0.3577
v1|358735451295|0,lp the beat sound wave of the 80's,6.00,0.3437
v1|298464314123|0,"Heaven 17 ""Penthouse And Pavement"" LP (1981)",9.99,0.3009
v1|318508876201|0,KOOL & THE GANG Love & Understanding DE-LITE LP VG+ unipak i,8.00,0.8824
v1|800251934941|0,Alfonso Ramos Y Su Orquesta - El Triunfador LP - El Zarape - Tejano,8.00,0.5399
v1|127948532967|0,Stan Getz & Charlie Byrd - Jazz Samba Vinyl Me Please (VMP),10.50,0.7792
v1|318511729028|0,Sister Candy & Purple Man - Laserbeam LP - Enterprize,11.50,0.3221
v1|287420890777|0,Stryper Vinyl Lot Soldiers Under Command White LP + 2 Singles Metal Christian,19.93,0.2417
v1|267713243605|0,"The Monkees ""Pisces, Aquarius, Capricorn & Jones Ltd."" LP - COM-104 -VG (1967)",2.00,0.3125
v1|800263122227|0,OTIS REDDING In Person At The Whisky A Go Go ATCO LP i,8.00,0.4572
v1|267712902303|0,ALIOTTA HAYNES JEREMIAH Lake Shore Drive BIG FOOT Vinyl LP Original Psych Rock,24.99,0.2643
v1|366511292255|0,LAFAYETTE AFRO-ROCK BAND Malik MAKOSSA LP VG+ original pressing ia,260.00,0.5004
v1|366505875893|0,HAROLD MELVIN & THE BLUE NOTES Wake Up... PHILADELHIA INTERNATIONAL LP VG+ i,10.50,0.3328
v1|327237956449|0,"PRIVATE 1965 MN Rock 45 - GREGORY DEE & AVANTIES ""Say Boss Man"" TWIN TOWN",1.99,0.3091
v1|800251935024|0,Marcia Griffiths - Sweet Bitter Love LP - Trojan UK VG++,67.00,0.4685
v1|137465138960|0,ELVIS PRESLEY LP PL 43480 THE EUROPEAN SIDE OF ELVIS NM TO MINT ITALY EARLY 80’s,42.00,0.4233
v1|398137593901|0,ORCHESTRE UNIVERSITE ABIDJAN | 80’s Afro Roots | Steppers |  LP HEAR,9.99,0.2845
v1|336663240432|0,COUNTRY UNCLE DAVE MACON All I've Got's Gone VOCALION 14904,9.99,0.4222
v1|800263118713|0,"Storm Time To Burn Data Records DATA16T 12"" Vinyl Trance Electronic Black",5.20,0.2854
v1|398120630021|0,"Hilltop 100 Proof Country Stereo 12"" Black Vinyl LP JS-6176-A [Tested]",1.98,0.2641
v1|366505871060|0,CHERYL LYNN In The Night COLUMBIA LP VG+/VG++ i,8.00,0.3460
v1|366511283244|0,"TWO LONE SWORDSMEN Further Reminders WARP 2X12"" VG+/VG++ uk i",8.00,0.4751
v1|336662647458|0,David Allan Coe Longhaired Redneck Vinyl LP White Label Promo Rare Signed Auto,104.50,0.4181
v1|336662720484|0,Conspiracy by King Diamond Metal Blade 2020 clear splatter vinyl reissue LP ,18.50,0.4038
v1|377304714709|0,Brinsley Schwarz Silver Pistol LP EX United Artists (1971) Nick Lowe,9.99,0.3822
v1|206376992328|0,Big Youth - Chi Chi Run LP - Prince Buster Jamaica VG++,50.00,0.2569
v1|236906509297|0,DAVID BOWIE Diamond Dogs RCA AYL1-3889 LP VG+,7.50,0.6542
v1|800264216286|0,WHITNEY HOUSTON LP self titled 1985 Arista  vinyl,8.00,0.3494
v1|377305153681|0,Blues Brothers King Biscuit Flower Hour Radio Broadcast 2LPs + Cue Sheet (WLS20),50.00,0.4129
v1|800248540139|0,PARLIAMENT Chocolate City CASABLANCA LP VG++ SHRINK i,18.50,0.3280
v1|800251935082|0,Yabby You Vibration - Deliver Me From My Enemies LP - Grove Music UK VG+,41.00,0.3284
v1|198463545745|0,Juice WRLD - “Legends Never Die” Vinyl LP Album Records In Excellent Cond. NM,8.85,0.3656
v1|800259684461|0,ROBIN HOLCOMB LP Larks they crazy 1988 Sound Aspects jazz vinyl,8.00,0.3274
v1|358725724435|0,Myron And The Marvells	 S-101	Smallville Records,5.99,0.0000
v1|800263149535|0,STEVIE WONDER Music Of My Mind MFSL LP VG+ Ltd. Ed. #002313 gatefold i,29.00,0.5003
v1|800251935010|0,Jimmy Cliff - Hard Road To Travel LP - Island UK OG Press,10.50,0.2794
v1|318527329503|0,LAW FUNK ROCK GRC LABEL GA 10017 VINYL LP EX+,4.99,0.3019
v1|336666754790|0,KISS Double Platinum 2LP Gatefold Vinyl Record NBLP-7100 1978,3.25,0.2812
v1|307033244929|0,Elvis Presley - Pot Luck With Elvis - Vinyl LP,6.00,0.0000
v1|800251934961|0,Brooklyn Sounds - Libre-Free LP - Salsa OG Press,925.00,0.2231
v1|307033425238|0,"The Alan Parsons Project Tales of Mystery Imagination Black Vinyl LP 12""",6.00,0.3404
v1|366505869581|0,LISA O. Self Titled BLUE HERON BLU707-1 LP SEALED i,8.00,0.4154
v1|188578224463|0,"PAUL McCARTNEY on LP "" McCARTNEY "" rock pop",6.50,0.2558
v1|307032088972|0,"PRIVATE 1964 MN Rock 45 - GREGORY DEE & AVANTIES ""Ain't Got No Home"" GARRETT",4.80,0.3252
v1|336663370328|0,BLUES LEADBELLY Play Parties STINSON SLP #39 M-/VG++ 10 inch LP,19.99,0.4246
v1|398137583892|0,CLAUDETTE ET TI PIERRE Camionette | Islands | Haiti  | Synth | Disco LP HEAR,9.99,0.2567
v1|318508907013|0,CURTIS MAYFIELD Sweet Exorcist CURTOM LP gatefold i,8.00,0.9280
v1|127948441976|0,"Brian Hyland – ""Let Me Belong To You"" LP FROM 1961 1ST PRESS MONO         1",0.99,0.6967
v1|377302601944|0,1961 Teen Pop 45 rpm CAROL CONNORS My Diary COLUMBIA 4-41976 Promo w/ Insert EX,14.99,0.2558
v1|318520798079|0,LENNY WHITE The Adventures Of Astral Pirates ELEKTRA LP VG++ promo gatefold i,8.00,0.6493
v1|206376992383|0,Los Munequitos De Matanzas - S/T LP - Areito Cuba,8.00,0.6032
v1|800248493176|0,ALICIA KEYS Songs In A Minor LEGACY 2XLP VG++/VG+ 180g 2011 reissue SHRINK i,10.50,0.3683
v1|800251934989|0,Felo Barrio y La Inspiracion - S/T LP - Musica Internacional SEALED,9.50,0.4087
v1|318511728982|0,Conjunto Guaguanco - S/T LP - Areito Cuba,8.00,0.6183
v1|318508885339|0,LE JAZZ HOT VOL. 1 Unknown Artist HOCTOR LP VG+ i,8.00,0.5186
v1|298464086504|0,THE MEATMEN – We're The Meatmen... And You Suck!! Vinyl LP – Hardcore Punk  1986,19.99,0.2893
v1|236900417848|0,Aerosmith - Get Your Wings Autographed Signed Vinyl LP,127.50,0.4068
v1|366511284366|0,DEXTER WANSEL What The World Is... PHILADELPHIA INTERNATIONAL LP VG+ wlp i,8.00,0.5465
v1|327237940556|0,"PRIVATE MN Rock 45 - Lou Riegert & Troops ""Baby What You Want Me To Do"" SOMA",4.25,0.2573
v1|336663379448|0,"Michael Jackson Thriller Vinyl LP 1982 QE 38112 Inner Sleeve, VG",22.50,0.3632
v1|206382525031|0,Little Charles and the Sidewinders - Botanic 45 RPM Please Open Up the Door,0.99,0.2870
v1|206379786011|0,KNUTE ROCKNE TALKS TO HIS TEAM / NOTRE DAME VICTORY MARCH RCA VICTOR E-,12.00,0.4762
v1|127948547600|0,R.E.M. - Lifes Rich Pageant (Original Pressing),9.99,0.0000
v1|278138720119|0,Kiss Rock And Roll Over LP Original VG+ w/ Sticker,9.50,0.3053
v1|366511274211|0,SADE Diamond Life PORTRAIT LP VG+ SHRINK i,34.50,0.2931
v1|800263122321|0,OTIS REDDING History Of... VOLT LP mono gatefold i,8.00,0.5960
v1|318517635057|0,45 RECORD LOT X 85  R&B  ROCK N ROLL  PROMO  ETC. SEE LISTING,9.99,0.2662
v1|318520779563|0,GIL SCOTT-HERON & BRIAN JACKSON Secrets ARISTA LP VG+ SHRINK i,10.50,0.5660
v1|800263137463|0,AL B. SURE! In Effect Mode WARNER BROS/UPTOWN LP i,8.00,0.5083
v1|318508910770|0,MYSTIC MERLIN Sixty Thrills A Minute CAPITOL SKAO-12137 LP gatefold SEALED i,8.00,0.3539
v1|336663173266|0,Jimi Hendrix  Midnight Lightning  1975 Vinyl LP Reprise Records MS 2229,3.60,0.4912
v1|278138545998|0,WU-TANG CLAN LP Enter the Wu-Tang 36 chambers 1993 vinyl original 1st press rap,300.00,0.3074
v1|366511282227|0,TEMPTATIONS Solid Rock GORDY LP VG+ wlp gatefold i,8.00,0.5942
v1|800248525467|0,MAXWELL BLACKsummers'night COLUMBIA LP VG+ with CD SHRINK i,10.00,0.2965
v1|800251934965|0,Burning Spear - Resistance LP - Heartbeat VG+ Shrink,8.50,0.0000
v1|188485949259|0,Hank Garland - Velvet Guitar - Harmony HS-11028 LP Vinyl Record - EX,3.58,0.2453
v1|398137549665|0,ERNESTO DJEDJE  Golozo | Bomb! | Dancefloor | Soukous | Afro LP HEAR,9.99,0.3049
v1|318520773139|0,MARTHA REEVES & THE VANDELLAS Anthology MOTOWN M7-778R2 2XLP gatefold SEALED i,8.00,0.2965
v1|198463756459|0,The Strokes - The New Abnormal LP - Used Vinyl - Picture Disk w/ poster,100.00,0.3535
v1|318521538464|0,4 LP LOT '60s Rock The Monkees Tommy James Rascals Lovin' Spoonful *Mono *Tested,9.95,0.3845
v1|137462978963|0,Johnny Thunders  -  So Alone UK 1978  US seller! HTF inner!     New York Dolls,37.99,0.2404
v1|366503716118|0,Columbus Fruge - Saut Crapaud - VICTOR 22184 V,20.50,0.4860
v1|188578142486|0,"OPENED- COLUMBIA RECORDS- VARIOUS ARTISTS ""Folkways, A Vision Shared"" VINYL LP",6.00,0.3502
v1|127948580636|0,Steppenwolf - The Second - EX/VG+ 1968 Psych Rock Dunhill-50037-S Sleeve 1ST ,8.00,0.3143
v1|206376992334|0,Bob Marley & The Wailers - Exodus LP - Island,10.50,0.5328
v1|147405415072|0,K.C. MOJO WATSON Love Blood Hound / I Kept on Trying 45rpm NANC 1961 frantic R&B,20.00,0.2686
v1|227408716813|0,"GOSPEL  REV. T. L. VIBBERT & ABUNDANT LIFE  MUSICIANS 45 EP  7"" RECORD & SLEEVE",1.00,0.3592
v1|800251934944|0,Augustus Pablo - Rockers Meets King Tubbys LP - Shanachie,32.77,0.2334
v1|336663320518|0,COUNTRY CARTER FAMILY Carter's Blues /Lonesome Pine Special VICTOR 23716 V++/VV+,19.99,0.4835
v1|267712894953|0,Ray Conniff – 'S Continental LP Record 1962 Columbia Easy Listening 33 RPM VG/VG,4.99,0.2750
v1|358735972571|0,JACKSON SISTERS I Believe In Miracles PROPHESY SOUL FUNK GOSPEL 45 RARE PROMO,6.99,0.3444
v1|318511728953|0,Augustus Pablo - King Tubbys Meets Rockers Uptown LP - Message - Dub Reggae VG+,52.77,0.2214
