ebay_id,ebay_title,price,keeper_score
v1|298537097299|0,J. Geils Band Sanctuary LP EMI SO-17006 1978,5.00,0.0861
v1|178364121991|0,"Grateful Dead Fillmore West March 1, 1969 3/1/69 3xLP Box Set Vinyl LP Sealed",62.00,0.0861
v1|198543104084|0,"D-SHOT ft. E-40 - CALL ME ON THE UNDER - Vinyl 12"" Single 1993 Bay Area Hip Hop!",7.98,0.0861
v1|188733875164|0,Mary J. Blige ~ What's The 411?  1992 Uptown UPT-10681 R&B Hip Hop Vinyl LP,10.50,0.0860
v1|227457830061|0,The 5th Dimension - The Age of Aquarius - SCS-92005 Stereo EX Great Sound,19.95,0.0860
v1|168584929207|0,"GENE VINCENT~""BE-BOP-A-LULA""~Orig. 1956~ROCK~ROCKABILLY~7'' 45rpm~RARE~F3450~VG+",0.99,0.0860
v1|336722383907|0,WHAM! LP MAKE IT BIG 1984  Columbia  FC 39595  VG/VG,12.00,0.0860
v1|257651636855|0,"MATEO & MATOS After Midnight EP LARGE 12"" VG+ 2002 house",5.00,0.0860
v1|168584175908|0,Grateful Dead One From the Vault Vinyl 3LP Remastered 2013 Future Days VG+,124.99,0.0860
v1|257651649984|0,"MAXWELL Sumthin' Sumthin' The Mantra COLUMBIA 12"" ",6.00,0.0860
v1|278247900019|0,"Teresa Brewer Moments To Remember 12"" Vinyl Record",8.99,0.0859
v1|358878778144|0,"Aki Aleong ""Giving Up On Love"" Northern Soul Popcorn 45 Vee-Jay Promo mp3",65.00,0.0859
v1|336722395247|0,Black Sabbath Paranoid 1970 WS-1887 LP 1st Press GREEN ARTISAN VG+ Terre Haute,42.00,0.0859
v1|178368014167|0,Joe Walsh ~ But Seriously Folks 1978 Asylum Gatefold Eagles EX Vinyl LP,4.95,0.0858
v1|407117362434|0,"Judas Priest"" DEFENDERS OF THE FAITH"" 1984 LP, Very Good Condition",14.99,0.0858
v1|377387669751|0,ELECTRIC LIGHT ORCHESTRA THE NIGHT THE LIGHTS WENT ON IN LONG BEACH LP IMPORT,3.25,0.0858
v1|377384507485|0,COMMANDER CODY Tales From The Ozone 1975 Warner LP BS 2883 EXC- w/sleeve,8.75,0.0858
v1|188734670438|0,THE FIXX - WALKABOUT Vinyl LP 1986 RECORD Hype MCA 5705 EX+,9.99,0.0858
v1|287499649219|0,Fonzie Favorites - Happy Days Soundtrack TVLP-177602R LP Vinyl Record,5.99,0.0858
v1|366575089550|0,Lydia Mendoza - Pajarito Herido - AZTECA 291 V+,19.99,0.0857
v1|318661068537|0,CLAUDE HOPKINS Soliloquy SACKVILLE 3004 LP canada SEALED o,8.00,0.0857
v1|336718793532|0,"UFO  - Too Hot To Handle -  RED VINYL Picture Sleeve PS 7""",6.99,0.0857
v1|358878881593|0,"E. Rodney Jones and Friends ""Soul Heaven"" Funk Soul 45 Crash mp3",9.99,0.0857
v1|358878801422|0,"Betty Wright ""Man Of Mine"" 70's Soul 45 Alston mp3",9.99,0.0857
v1|257651697790|0,"MINK Rhythem Method SOUND PAK 12"" VG+ house 1987",5.50,0.0857
v1|128007721749|0,Blood Sweat & Tears:Blood Sweat & Tears 4 Vinyl LP VG/G-,1.00,0.0856
v1|158150027913|0,"Capone-N-Noreaga ""The War Report"" Rap Hip Hop 2xLP Tommy Boy Colored Wax Reissue",11.75,0.0856
v1|267745983767|0,The Moody Blues – On The Threshold Of A Dream LP Record 1969 Deram Psychedelic,4.00,0.0856
v1|407117187579|0,"Das EFX ""Dead Serious"" Rap Hip Hop LP Music On Vinyl EU Reissue 180g w/ Insert",10.50,0.0856
v1|158133112551|0,Van Halen Self-Titled Debut LP 1978 Warner Bros,14.05,0.0856
v1|158150383762|0,"Lil Jon & The East Side Boyz ""Get Crunk, Who U Wit"" Rap 2xLP Mirror Image OG",7.99,0.0855
v1|147478930046|0,OZZY OSBOURNE BLIZZARD OF OZZ 1981 JET RECORDS FIRST PRESS VG++ (HEAR!),39.99,0.0855
v1|800443916404|0,"Steven Abdul Kahn - Gotta Have Your Loving 12"" - 3C - Boogie Funk VG++ HEAR",41.00,0.0854
v1|198542697232|0,"Marie Osmond Paper Roses 12"" Vinyl LP 33 RPM MGM Records SE-4910 Pop",1.20,0.0854
v1|377389408162|0,Al Hudson And The Partners - Happy Feet - Vinyl Record LP German Pressing On MCA,6.99,0.0853
v1|128007719736|0,CARL & PEARL BUTLER:Watch and Pray Harmony H 31182 LP 1972 G/G+,0.99,0.0853
v1|128007719736|0,CARL & PEARL BUTLER:Watch and Pray Harmony H 31182 LP 1972 G/G+,0.99,0.0853
v1|267748093773|0,Walter Wanderley Moondreams LP 1969 SP3022 EXC-NM white label PROMO gatefold,29.99,0.0853
v1|407106717804|0,TAJ MAHAL Satisfied 'N Tickled Too BLUES LP COLUMBIA ORG 1976 SHRINK 1E/1F,9.99,0.0853
v1|137579094609|0,DOO WOP 45 RONNIE & THE HI-LITES A SLOW DANCE ON WIN  VG+ Doowop ,5.50,0.0852
v1|287499670389|0,Yes - Tormato - 1978 Atlantic LP Record Album - ,3.99,0.0852
v1|407106603882|0,LIGHTNIN' HOPKINS  The Blues Giant TEXAS BLUES OLYMPIC BELL SOUND 3/10/73 etched,9.99,0.0852
v1|307093857143|0,California Ramblers Washin The Blues From My Soul 2208-D Fox Trot,6.95,0.0852
v1|318664829888|0,ELVIS PRESLEY - MOODY BLUE LP - BLACK VINYL - 1977 - AFL1-2428 - RARE!!,49.99,0.0851
v1|227459476851|0,U2 - ORIGINAL Lot of QTY6 1980s LP Vinyl Albums,99.00,0.0851
v1|800450308807|0,THE DOORS BY THE DOORS 1967 1ST PRESSING STEREO EKS 74007,20.00,0.0851
v1|800440145937|0,JIMMY OWENS Self Titled A&M/HORIZON SP-712 LP unipak o,8.00,0.0851
v1|137579235569|0,MEGADETH ~KILLING IS MY BUSINESS~1985 LP VINYL METALLICA COMBAT MX 8015 NICE,76.00,0.0851
v1|178374890185|0,"""Godspell"" Original Cast – Godspell Arista – ARISTA 4001, Arista – AL 4001 Vinyl",1.00,0.0851
v1|206461181500|0,DJ HONDA | JERU THE DAMAJA | EL PRESIDENTE Vinyl Hip Hop Rap Record ,8.00,0.0850
v1|198542501817|0,"Motley Crue “Girls, Girls, Girls” Vinyl LP MASTERDISK ST-E-60725-A-DMM1 VG+",25.00,0.0850
v1|377389408363|0,Cleopatra Jones - Original Motion Picture Soundtrack Selling Cover Vinyl Warped,3.99,0.0850
v1|377391743888|0,FRANCOIS RABBATH Rabbath Plays Bach LP Classical RED MARK/LIBEN,9.99,0.0849
v1|168571169397|0,Charles Lattimore 1967 Soul 45 on Shout ~ Do the Thing ~ Hear,9.99,0.0849
v1|137564882983|0,LIGHTNIN' HOPKINS How Many More Years I Got  TEXAS BLUES 2xLP FANTASY 1981,9.99,0.0849
v1|377389407770|0,Stevie Wonder - Fulfillingness' First Finale - Vinyl Record LP 1974,5.99,0.0849
v1|168584056099|0,Morbid Angel / Possessed - Limited Edition Blue Vinyl 307 Copies Death Metal,49.99,0.0848
v1|158148184861|0,"Simple Minds Real to Real Cacophony Virgin 12"" Vinyl LP 33RPM OVED124",10.00,0.0848
v1|227460591460|0,JERRY RICKS Empty Bottle Blues RADIATION Blues Hungary VG+ VINYL LP Record USED,5.00,0.0848
v1|366577505755|0,GENE SHAW Debut In Blues CHESS LP o,8.00,0.0848
v1|257656502430|0,ELVIS PRESLEY ''Good Times'' 1974 SEALED ORIG' w/RARE HYPE STICKER - CPL1-0475,146.50,0.0848
v1|168571169399|0,Marie and Rex 1959 R&B 45 on Carlton ~ I Can’t Sit Down ~ Hear,9.99,0.0847
v1|178368114497|0,"Romeo Void Never Say Never 1981, EX Record And VG+ Cover ",12.00,0.0847
v1|198542828404|0,HERBIE MANN LP DISCOTHEQUE1975 WARNER SD 1670 LP EXC+ SLEEVE VG+ INNER SLV.-NM,6.00,0.0847
v1|206461400470|0,1976 THE BEATLES Abbey Road LP Apple SO-1-383-G51 LA Pressing Var. 1 EX,42.00,0.0847
v1|358879070053|0,JUSTUS: TAKE ME HOME / THAT'S NOT FOR ME - CHRISTIAN ROCK 1986 STAR SONG - HEAR!,3.99,0.0846
v1|168571169358|0,Lee Fields 1973 Funk 45 on Norfolk Sound ~ She’s A Love Maker ~ Hear,9.99,0.0846
v1|168585766648|0,"Fire On Main Street / Flamin’ Harry LP 1980 Moguel Records Rock VG+, PA Local",9.99,0.0846
v1|147478990214|0,Jean Ritchie British Traditional Ballads LP Folkways Records FA 2301 1961 Folk,20.00,0.0846
v1|178368153418|0,"Spyro Gyra Morning Dance LP 1979 Infinity Record INF-9004,M-record And Cover ",4.00,0.0846
v1|178368153418|0,"Spyro Gyra Morning Dance LP 1979 Infinity Record INF-9004,M-record And Cover ",4.00,0.0846
v1|366582239070|0,"ULTRAMAGNETIC MC'S  ""  POPPA  LARGE ""  12""  PROMO ",20.00,0.0846
v1|188728843093|0,Lady Gaga Ariana Grande Rain On Me 7” Vinyl Record Picture Disc VG+,30.00,0.0845
v1|377389920682|0,Robert Plant The Principle Of Moments Vinyl LP 1983 Atlantic Records,8.00,0.0845
v1|257651845423|0,"PITBULL Culo TVT 12"" VG++ ",5.00,0.0845
v1|800443916395|0,"Situation Stated - Girl I Love You 12"" - Pandisc - Electro VG+ PROMO HEAR",9.00,0.0845
v1|358878824976|0,"Brothers Of Soul ""Come On Back"" Northern Soul 45 Boo mp3",12.50,0.0844
v1|398241326917|0,FRANK ZAPPA Ship Arriving Too Late (1982) LP Barking Pumpkin Records FW 38066,10.00,0.0844
v1|168585318890|0,RARE Tom Petty Damn The Torpedoes PROMO Demo Not For Sale LP Vinyl MCA-5105,125.00,0.0844
v1|188734668166|0,THE ROCKETS - NO BALLADS Vinyl LP 1980 RECORD ALBUM Keel Press RS-1-3071 NM,9.99,0.0843
v1|257651550426|0,"M.C. FLEX & THE FBI CREW Rockin' It POSSE 12"" VG++ electro rap ",5.00,0.0843
v1|158129662190|0,Dyke and the Blazers 1970 Soul 45 on Original Sound ~ Runaway People ~ Hear,9.99,0.0843
v1|257651769239|0,"NORTHEND FEAT. MICHELLE WALLACE Happy Days EMERGENCY 12"" VG+ boogie HEAR",27.00,0.0843
v1|257653072706|0,Crosby Stills Nash & Young (CSNY): Deja Vu ATLANTIC Folk Rock LP SD 7200 EX/EX,9.95,0.0843
v1|307103627504|0,"1965 CANADIAN-PRESS Folk LP - DONOVAN ""The Real Donovan"" PYE RECORDS",2.99,0.0843
v1|206462744651|0,"The Sequence - Sugar Hill 12"" Single - Funk You Up - SH-543",1.99,0.0842
v1|267745630460|0,Sub Pop Test Pressings and one of a kind records,25000.00,0.0842
v1|398242928355|0,Lot Of 6 Original Arlo Guthrie LP's VG+ and Better W/Photos and More 1-DBLP,45.00,0.0842
v1|398241280236|0,peaches and herb 2 hot vinyl,5.00,0.0841
v1|336723602412|0,LP Joseito Mateo El Verdadero Rey Del Merengue RINEY LBL VG++,19.95,0.0841
v1|336722111867|0,"En Vogue You Don't Have To Worry 12"" 1990 Atlantic 86122 R&B NEW JACK SWING",10.00,0.0841
v1|377389342580|0,The Mike Theodore Orchestra – High On Mad Mountain [1979] Lp Vinyl Disco WT6109,4.00,0.0841
v1|318661015813|0,DEODATO Love Island WARNER BROS LP VG+ gatefold o,8.00,0.0840
v1|236980330908|0,SPOOKY TOOTH Spooky Two 180 gram audiophile reissue vinyl LP Island UMCLP091 M-,14.14,0.0840
v1|236979841683|0,Moby Grape Vinyl Lot - 2lp,20.00,0.0840
v1|318669989951|0,"GENE PITNEY, ""THE GOLDEN HITS OF GENE PITNEY""   MS 3250 Musicor LP Vinyl Record",1.54,0.0839
v1|336722316595|0,THE BEATLES Sgt Peppers 1978 RARE GRAY/PINK Canadian Press UltraVPI  Please Read,89.50,0.0839
v1|168571169323|0,The Rodd 1985 Houston Funk/Boogie 45 on Phive Phaze ~ Skorpeo ~ Hear,44.00,0.0838
v1|318672012645|0,Bill Withers - Still Bill LP - A&M Philippines,10.01,0.0838
v1|377389407263|0,Emmylou Harris - Blue Kentucky Girl - Vinyl Record LP - 1979,9.99,0.0838
v1|137557326465|0,STEEL PULSE Babylon The Bandit  REGGAE LP ELEKTRA STERLING SRC NM,9.99,0.0838
v1|398242469001|0,"78rpm 10"" Jewel 5425 Hawaiian Serenaders - Jeannine & Hawaiian Garden of Flowers",9.99,0.0838
v1|267743462987|0,Tribe Vibes Volume 1 DOUBLE LP A Tribe Called Quest Samples,75.00,0.0838
v1|257651789875|0,"ON THE HOUSE Pleasure Control BRIGHT STAR 12"" VG+ house 1986",5.50,0.0838
v1|257652067188|0,"SNOOP DOGG Let's Get Blown GEFFEN 12"" VG++/VG+ ",7.50,0.0837
v1|206457726665|0,Parliament - Chocolate City LP - Casablanca VG+,27.50,0.0837
v1|336722302266|0,Ted Nugent – Ted Nugent LP 1975 Epic PE 33692 Original Press,4.00,0.0837
v1|227460589674|0,THELMA HOUSTON I've Got The Music In Me SHEFFIELD 1982 M- VINYL LP Record USED,6.55,0.0837
v1|336721953449|0,"CONNIE FRANCIS – HIT COMEBACK SERIES EIGHT 7” 45s, Germany, 1987-89",36.00,0.0836
v1|236980143509|0,"Grand Funk Railroad Closer To Home Rock Vinyl LP Record 12"" Capitol Black",8.50,0.0836
v1|257657149728|0,"GENESIS - Three Sides Live (1982, Vinyl Double LP) “ABACAB” “Behind The Lines”",1.99,0.0836
v1|358879036086|0,"The Gemini Brass ""Satisfaction"" Islands Soul Funk 45 Telco mp3",9.99,0.0835
v1|178368114200|0,Rolling Stones Goats Head Soup Lp  VG+ Gatefold And Record ,6.00,0.0835
v1|147479190677|0,Stelvio Cipriani Iguana Tongue Of Fire LP 2019 Arrow Purple Giallo VG+/VG+,35.00,0.0835
v1|257658096272|0,"TOUCHDOWN Ease Your Mind STREET WISE 12"" VG++ ",5.00,0.0834
v1|257658105055|0,"TUFF CREW My Part Of Town SOO DEFF 12"" VG++ ",5.00,0.0834
v1|188734671668|0,"METHOD MAN - JUDGEMENT DAY 12"" Vinyl RECORD 1998 Hip Hop 314566517-1 NM",9.88,0.0834
v1|358878786658|0,"Alvin Green & Green Fire ""The Sun Shines"" 70's Soul/Sweet Soul 45 Green Fire mp3",13.50,0.0834
v1|206462527477|0,2nd II None - Classic 220 2xLP - Arista VG++,9.38,0.0834
v1|168589169392|0,The Surfaris Murphy The Surfie / Go Go Go For Louie's Decca 31065 1964 VG+ SURF,5.00,0.0834
v1|257651707721|0,"MODERN ENGLISH I Melt With You TVT 12"" VG+ ",5.50,0.0833
v1|147479523195|0,Let Them Know - The Story Of Youth Brigade Vinyl + Cd + Book Box Set Nofx Punk,45.00,0.0833
v1|178355332179|0,VA-AC-DC Blues: Gay Jazz Reissues-volume one-NM/NM,25.00,0.0832
v1|168589145936|0,SOUL The S.O.S. Band The Finest Tabu 05848 1986 NM PROMO Pic Slv,5.00,0.0832
v1|236980305997|0,DWIGHT TWILLEY BAND Twilley Don't Mind ARISTA AB 4140 LP VG,4.99,0.0832
v1|377391682186|0,"JOANIE SOMMERS / LAURINDO ALMEIDA Softly, The Brazilian VG+ VINYL LP Record USED",6.55,0.0832
v1|257651699027|0,"MISSY MISDEMEANOR ELLIOTT Work It ELEKTRA 12"" VG+ PROMO wlp",5.00,0.0832
v1|298554074493|0,DANNY RIVERA Amar o Morir LATIN LP,9.00,0.0832
v1|257651894958|0,"QUEST Mind Games SOUND PAK 12"" ",5.00,0.0832
v1|168589166337|0,SONG POEM COUNTRY Gene Marshall How Far Will A Lie Go Preview 2418 1970s VG+,5.00,0.0831
v1|336722399591|0,"Girlschool - Hit And Run - 1981 Vinyl LP, SGR-1003, Paramount Pressing VG+",8.50,0.0831
v1|257650106578|0,"Los Blue Angels - Me Piden, Donde Esta Mendocino DEL GORDO DGL-1005 LATIN ROCK",40.00,0.0831
v1|800440111535|0,RED RODNEY 1957 SIGNAL LP NM 180g 1997 reissue o,8.00,0.0831
v1|336722378198|0,"Lot (37) Rap / Hip-Hop 12"" Vinyl Singles;  The Jaz Rappinstine King Dee Rhythm",24.50,0.0830
v1|407117092115|0,Haydn Quartet Victor 78 In Dear Old Georgia Van Alstyne 4522,10.00,0.0830
v1|168575391750|0,1976 STEVIE WONDER Songs In The Key Of Life Tamla 2LP & 7” w/ booklet,15.00,0.0830
v1|407102731448|0,TOOTS & THE MAYTALS Funky Kingston  REGGAE LP SHRINK  GOLDISC KENDUN ISLAND NM,12.50,0.0830
v1|117336973736|0,Peter McCann – Self-Titled LP (1977)  Earliest Cuts | Includes Lyric Sheet,10.00,0.0829
v1|298554455088|0,"Rhinoceros ""Rhinoceros"" LP Elektra EKS-74030 1968",5.00,0.0829
v1|336722355006|0,"Midrift - Midrift 7"" Vinyl (Red with Black Smoke Variant)",25.00,0.0829
v1|267742669347|0,Ronnie Milsap - S/T Self Titled WARNER BROS WS 1934 WHITE LABEL PROMO! 1971,40.00,0.0828
v1|137581688127|0,Jazz by Ry Cooder 1978 Vintage Vinyl Promotional Copy,10.00,0.0828
v1|257651859180|0,"PRINCE & THE REVOLUTION AnotherLoverHoleInYoHead PAISLEY PARK 12"" NM",5.50,0.0827
v1|287500928445|0,Dan Fogelberg | Nether Lands | Vinyl LP  1979 FULL MOON PE 34185 Gatefold,4.95,0.0827
v1|287499603706|0,"Paul Simon Late In The Evening/How The Heart Approaches What It Yearns 7"" 45rpm",4.99,0.0827
v1|158150091965|0,"Del & Keith Present FNKPMPN ""Subatomic"" Rap LP Threshold Test Num. Color Wax",7.99,0.0826
v1|188729536450|0,Funk Soul - The Slauson Brothers Rosalie - Gee Kay - Chicano Soul Oldies 60s 45,9.99,0.0826
v1|128007720309|0,"V/A Music With 58 Musicians, Volume One 1980 SAMPLER 2LP on ECM #PRO-A-850 JAZZ",9.99,0.0826
v1|358879044847|0,"The Mighty Majors ""You Can Never Go Back..."" Sweet Soul/Funk 45 Bandit mp3",10.50,0.0825
v1|206460622440|0,SOUTHERN DANCE ORCH - Carolina Moon MADISON 1646 PRE WAR JAZZ 78 V++,12.00,0.0825
v1|117337030577|0,"Mountain The Best Of Mountain 1973 12"" Vinyl LP REVERSE GATEFOLD PC 32079 VG/VG+",3.00,0.0825
v1|377389407921|0,"Leo Sayer - Thunder In My Heart - Vinyl Record LP Classic Rock, Pop Rock, Disco",3.99,0.0824
v1|377382587811|0,DICKEY BETTS & GREAT SOUTHERN - S/T - ARISTA W/ORIGINAL SLEEVE - REALLY NICE!!!,0.99,0.0823
v1|398241324091|0,"JETHRO TULL (Thick As A Brick) 1972 Vinyl W/ Newspaper, Stereo, Reprise MS 2072",10.00,0.0823
v1|168571169326|0,The Precisions 1968 Soul 45 on Drew ~ Never Let Her Go ~ Hear,9.99,0.0822
v1|366572939678|0,LP SOUL / MEL AND TIM / STARTING ALL OVER AGAIN / STAX,9.99,0.0822
v1|257650102132|0,Jazz-M-Tazz Volume 2 INSTRUMENTAL Jazzmatazz Volume II New Reality GMTLP-723,60.00,0.0822
v1|267745703558|0,Jimmy Buffett ‎♫ Havana Daydreamin' ♫ 1976 ABC Records Original Vinyl LP,20.00,0.0822
v1|366581883221|0,"WU TANG CLAN""   C.R.E.A.M ""  ORIG  12""   ",15.00,0.0822
v1|267745931336|0,AMERICAN BIRD SONGS 6 X RED LP Vinyl Record Set Cornell/Ornithology Comstock NOS,30.00,0.0821
v1|206459991279|0,URSA MAJOR RCA LSP-4777 LP,19.99,0.0821
v1|318670160313|0,Neil Diamond Touching You Touching Me LP Vinyl Record Uni Monarch 1st Press,4.99,0.0821
v1|336723815067|0,"Meyhem Lauren - Black Vladimir 12"" Vinyl LP 2023 Limited Colored Daringer",99.99,0.0820
v1|188718167891|0,Lydia Mendoza - Quiero Estar Contigo - AZTECA 338 E-,19.99,0.0820
v1|137579119548|0,"Flip Wilson The Devil Made Me Buy This Dress Little David Vinyl LP 12"" 33 LD1000",1.50,0.0820
v1|236979924259|0,"Afu-Ra Crossfire feat. M.O.P.  - D&D Records (2002) 12"" Vinyl SINGLE",6.99,0.0820
v1|206457726722|0,"Tracy Kerr - If You Want My Lovin 12"" - Tra-San Canada - Modern Soul HEAR",10.00,0.0820
v1|366572844696|0,45 NOS / JO ARMSTEAD / A STONE GOOD LOVER / GIANT / LISTEN,9.99,0.0820
v1|227455637461|0,AC/DC Highway To Hell Vinyl Original 1979 Atlantic Records,24.99,0.0820
v1|257658087313|0,"TOTAL SCIENCE Just A  Little Bit JUMPIN & PUMPIN 12"" VG+ UK 1989 house",5.00,0.0820
v1|188710068431|0,"Joe Williams - Someday, Baby - BLUEBIRD 9025 V+/E",20.50,0.0820
v1|257658102208|0,"TRIP HAZARD Analog Retention STAY UP FOREVER 12"" VG+ acid techno 1996",5.50,0.0820
v1|377391686435|0,YUKA TSUJIYOKO / KOJI KONDO Paper Mario 3xLP BOX SET Splatter VINYL Record USED,105.75,0.0820
v1|278241411162|0,Van Morrison - Wave Length - 1978 Vinyl LP ~ Shrink Wrap & Hype Sticker EX/VG -+,7.00,0.0819
v1|257657840287|0,Michael Martin Murphy - River Of Time 1988 USA Orig. LP Lyrics VG/E,1.60,0.0819
v1|168584144412|0,Cat Stevens (Budda And The Chocolate Box) Lp 1974 Gatefold 0608,1.00,0.0819
v1|267746444535|0,"Sanford & Townsend Duo Glide Vinyl Record 12"" Album 33RPM Good Condition",5.00,0.0819
v1|188733433196|0,"PHIL COLLINS TWO HEARTS  7"" 45 RPM 1988 ORIGINAL GREAT CONDITION VG+/VG!!B",5.00,0.0818
v1|800454443674|0,Coke Escovedo - Comin' At Ya LP - Mercury VG+ Shrink,23.50,0.0818
v1|178368113715|0,The Tourists Reality Effect early Ann Lennox- LP-Epic 36386 M-Rec & Ex Cov ,10.00,0.0818
v1|298551049379|0,"Gloria Walker  - Talking About My Baby/The Gallop -  US 7""",6.99,0.0818
v1|227460589664|0,SOUL STIRRERS Featuring SAM COOKE s/t SPECIALTY 1972 VINYL LP Record USED,6.55,0.0817
v1|407117214387|0,"Domination Statuz & Craig G ""Cash Money"" Indie Rap 12"" Echo Intl. SEALED",7.99,0.0817
v1|327291650963|0,BUDDY HOLLY LP GIANT RARE 1969 YELLOW LABEL PROMO!!!!,25.30,0.0817
v1|377389744435|0,"Spyro Gyra ""Catching the Sun"" Vintage Vinyl MCA5108 Club Edition CRC VG+",0.99,0.0816
v1|188734676659|0,JETHRO TULL - UNDER WRAPS Vinyl LP RECORD 1984 Album FV 41461 NM,9.88,0.0816
v1|206457726713|0,Thievery Corporation - Babylon Rewound LP - Eighteenth Street Lounge Music VG+,63.00,0.0816
v1|336723460882|0,LP Noel Petro Y Su Conjunto La Cumbia Del Amor Disc Lando LBL MINT!,24.95,0.0815
v1|278232681863|0,ERIC HAMILTON BAND     Lot Of 1 Vinyl Record LP    ANA UVUM VIVENDO VIRARIUM FIT,1.99,0.0815
v1|358878910148|0,"Gwen Stacey ""Ain't Gonna Cry No More"" Northern Soul Popcorn 45 RCA Victor mp3",9.99,0.0815
v1|128007721163|0,THREE DOG NIGHT:Golden Bisquits Dunhill DSX 50098 LP 1971 VG-/VG-,6.00,0.0814
v1|358875513254|0,TRIO LOS PARAGUAYOS  / Two Records / Philips 12 and 10 inch / VG+ / VG,15.00,0.0814
v1|267743298999|0,BRUNO WALTER - GUSTAV MAHLER - SYMPHONY NO 2 RESURRECTION / ODYSSEY DOUBLE LP,4.99,0.0814
v1|206457726707|0,"Sweet G' - Boogie Feelin' Rap 12"" - Queen Constance - Disco Rap HEAR",9.00,0.0813
v1|267745709572|0,Freddy Fender - The Freddy Fender Collection LP - TVLP 77025 Shrink NM-EX,3.99,0.0813
v1|267745748726|0,Steam Peter Gabriel Funk Pop Art Rock 1992 Geffen Labbel 45 rpm vinyl,3.00,0.0813
v1|178368900641|0,"THE BEATLES - NOW AND THEN 10"" VINYL ",69.99,0.0813
v1|318664077216|0,"Jimmy Ross - First True Love Affair 12"" - Quality/RFC Canada - Boogie Funk HEAR",19.50,0.0812
v1|298559541895|0,Bo Diddley Is A…..Lover 1961 Sheldon Mono 69s R&B Blues Rock Records,19.99,0.0812
v1|257659066933|0,"The Who Who's Next 12"" LP 33RPM Stereo Decca DL 79182 Vinyl 1971",3.00,0.0812
v1|206459618943|0,drivin' n' cryin'  WHISPER TAMES THE LION  MINT- LP,20.50,0.0811
v1|336722112204|0,vinyl records,7.00,0.0811
v1|336722106457|0,vinyl records,5.00,0.0811
v1|366581800954|0,"Jeru The Damaja - You Can't Stop The Prophet - Payday Records (1994) 12"" SINGLE",6.99,0.0811
v1|358879054636|0,"Timothy Wilson ""He Will Break Your Heart"" Northern Soul 45 Veep mp3",9.99,0.0811
v1|178367884456|0,"ADAM SANDLER 3 CD LOT  ""WHAT'S YOUR NAME?"" +2 MORE   AUDIO: NM/M",5.99,0.0810
v1|336726573805|0,Vintage Childrens Vinyl Records- Cabbage Patch Charlie Brown & More Lot Of 5,0.99,0.0810
v1|168583535939|0,"Depeche Mode – Condemnation / Paris Mix Vinyl, 12"", 33 ⅓ RPM, Maxi-Single 1993",80.00,0.0810
v1|147478970090|0,"EASY LISTENING LP ""HAMMOND HITS THE HIGHWAY"" HARRY STONEHAM (COLUMBIA 1972 ) UK",8.00,0.0809
v1|178364273379|0,"Grateful Dead Capitol Theatre Passaic, NJ 4/25/77 4xLP Box Set Vinyl LP Rare",61.00,0.0809
v1|178374890182|0,Lily Tomlin - On Stage - 1977 US Vinyl Arista AB-4142 White Label Promo,1.00,0.0809
v1|298546453154|0,signed SUNDANCE TRUE BELIEVER Vinyl private label LP country southern rock rare,50.00,0.0809
v1|227460591499|0,ROUVAUN Sings Love Songs KALAMO 1966 Pop G+ VINYL LP Record USED,5.00,0.0809
v1|358879060912|0,"Wilbur Bascomb & The Zodiact ""Just A Groove In G"" Funk Breaks 45 Carnival mp3",12.50,0.0808
v1|358878780780|0,"Albert Jones ""I'm Still In Love With You"" Sweet Soul/Funk 45 Tri-City Promo mp3",21.50,0.0808
v1|257652076831|0,"SPACEDUST Music Feels Good With You NOT ON LABEL 12"" NM",5.00,0.0808
v1|336722403668|0,"Vintage 1983 Quiet Riot ""Metal Health"" Vinyl (FZ 38443) Pasha Records",6.50,0.0807
v1|407115209017|0,"Vinyl Lot (Jackboys, Kids See Ghosts, Man On The Moon) READ DESCRIPTION ",17.50,0.0807
v1|287499670549|0,Crack The Sky - Live Sky - Lifesong JZ 35620 Promo '78 Progressive Rock Record,4.99,0.0806
v1|137578937619|0,"Stanley Black Big Instrumental Hits Decca Vinyl LP 12"" 33 RPM Stereo 1960",2.00,0.0806
v1|366577534251|0,TOM HARRELL Total! PINNACLE LP VG+ SHRINK o,8.00,0.0805
v1|298554462117|0,"Queen ""A Day of the Races"" LP Elektra 6E-101 1976 Gatefold",15.00,0.0805
v1|158150097272|0,"Digable Planets ""Rebirth Of Slick (Cool...)"" Rap Hip Hop 12"" Pendulum/Elektra",7.99,0.0805
